Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6493210b3c3fd38e5f726129,628817a3c518b074f426f27d,APPROVED,2023-06-21T16:10:57.678000Z,2023-06-21T16:19:29.076000Z,2023-06-22T21:17:22.841000,2023-06-21T16:19:31.911960Z,512,C92BA3A3,1424,61,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6493210bb59a00e4bd03cead,5ef7ae31033dea4dde0b24de,APPROVED,2023-06-21T16:11:38.369000Z,2023-06-21T16:20:34.158000Z,2023-06-22T21:15:26.704000,2023-06-21T16:20:40.842567Z,536,C92BA3A3,1872,92,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932111fafc5b3cd88e840b,63d7b776a9923fe2a69d36bd,APPROVED,2023-06-21T16:11:03.217000Z,2023-06-21T16:19:41.350000Z,2023-06-22T21:17:22.990000,2023-06-21T16:19:42.317499Z,519,C92BA3A3,123,32,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
6493211873367cae0c537f18,59874dcc6ab9880001b5ade8,APPROVED,2023-06-21T16:11:09.735000Z,2023-06-21T16:16:27.485000Z,2023-06-22T21:15:26.843000,2023-06-21T16:16:28.168825Z,318,C92BA3A3,688,41,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932129b4ff8941366940c2,62aa26e333b0fca51f65d3ac,APPROVED,2023-06-21T16:11:31.636000Z,2023-06-21T16:22:34.045000Z,2023-06-22T21:15:26.984000,2023-06-21T16:22:34.575092Z,663,C92BA3A3,2753,30,Female,Asian,United States,United States,United States,English,No,Full-Time
6493213091adb496b38a1844,5c2414b8101408000140617a,APPROVED,2023-06-21T16:11:34.060000Z,2023-06-21T16:24:53.002000Z,2023-06-22T21:17:23.131000,2023-06-21T16:24:54.414369Z,799,C92BA3A3,3126,75,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6493213aff35fcd746fa91a0,5a18805f087f2e0001eaf737,APPROVED,2023-06-21T16:11:43.185000Z,2023-06-21T16:18:56.309000Z,2023-06-22T21:15:27.124000,2023-06-21T16:18:57.042779Z,434,C92BA3A3,5548,41,Female,White,United States,United States,United States,English,No,Full-Time
6493213c0cad81ca52900b77,594a955b09c434000142a8fb,APPROVED,2023-06-21T16:11:44.515000Z,2023-06-21T16:28:47.167000Z,2023-06-22T21:15:27.262000,2023-06-21T16:28:48.008589Z,1023,C92BA3A3,2019,47,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649321443956da56a3d44364,646d0c002229d5c74c06847c,APPROVED,2023-06-21T16:11:56.492000Z,2023-06-21T16:19:25.737000Z,2023-06-22T21:15:27.405000,2023-06-21T16:19:26.229601Z,450,C92BA3A3,86,49,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932148018835617355ecc7,6475082dc56636f3d4fe1b7c,APPROVED,2023-06-21T16:11:58.522000Z,2023-06-21T16:23:25.341000Z,2023-06-22T21:17:23.296000,2023-06-21T16:23:27.718813Z,687,C92BA3A3,49,57,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932151bcb35ff1401a30fc,60d3789eaea26baa8ff53bb8,APPROVED,2023-06-21T16:12:14.286000Z,2023-06-21T16:33:39.212000Z,2023-06-22T21:17:23.452000,2023-06-21T16:33:45.249564Z,1285,C92BA3A3,3192,30,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932156bf9936eae430236a,6361a6a7be16d8144319fd3a,APPROVED,2023-06-21T16:12:10.495000Z,2023-06-21T16:16:00.343000Z,2023-06-22T21:15:27.550000,2023-06-21T16:16:01.109279Z,230,C92BA3A3,667,39,Female,White,United States,United States,United States,English,No,Full-Time
6493215dda98fcf575bbb14b,5ecbdb9194a726075eb697c2,APPROVED,2023-06-21T16:12:18.552000Z,2023-06-21T16:17:50.238000Z,2023-06-22T21:17:23.598000,2023-06-21T16:17:50.962003Z,332,C92BA3A3,3806,33,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932165b7633aa222ab226a,63e52c4a3bd16ef05fec6ee7,APPROVED,2023-06-21T16:12:23.205000Z,2023-06-21T16:18:42.522000Z,2023-06-22T21:15:27.691000,2023-06-21T16:18:44.339056Z,380,C92BA3A3,865,40,Female,White,United States,United States,United States,English,No,Part-Time
64932176ac4fca9dd5bbb19a,5cab69f77ea4a700019a87dc,APPROVED,2023-06-21T16:12:42.965000Z,2023-06-21T16:18:41.412000Z,2023-06-22T21:15:27.830000,2023-06-21T16:18:41.905530Z,359,C92BA3A3,4666,61,Female,White,United States,United States,United States,English,No,Part-Time
64932183a9986325e646ecc6,5806ceacf0740c00017892c8,APPROVED,2023-06-21T16:12:55.108000Z,2023-06-21T16:22:05.276000Z,2023-06-22T21:15:27.980000,2023-06-21T16:22:06.162618Z,551,C92BA3A3,4128,70,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
649321882e907ea37b2db685,642908b890bae77e9992be3e,APPROVED,2023-06-21T16:13:01.315000Z,2023-06-21T16:21:51.236000Z,2023-06-22T21:17:23.785000,2023-06-21T16:21:51.829786Z,530,C92BA3A3,518,51,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
649321952e2d65238855ec7f,60b7c559803665ec56ca8b2c,APPROVED,2023-06-21T16:13:16.346000Z,2023-06-21T16:17:03.701000Z,2023-06-22T21:15:28.124000,2023-06-21T16:17:05.714182Z,228,C92BA3A3,2795,49,Female,White,United States,United States,United States,English,No,Full-Time
6493219d7647de0811aece40,6474a3bea5c73f10d2742769,APPROVED,2023-06-21T16:13:21.255000Z,2023-06-21T16:19:39.206000Z,2023-06-22T21:15:28.609000,2023-06-21T16:19:39.705720Z,378,C92BA3A3,33,57,Female,Asian,Japan,United States,United States,Japanese,No,Full-Time
6493219ec7ac769a70f6cb21,6106f6e22517f1e7cb3ff868,APPROVED,2023-06-21T16:13:36.063000Z,2023-06-21T16:19:09.056000Z,2023-06-22T21:15:28.746000,2023-06-21T16:19:09.652195Z,333,C92BA3A3,708,59,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649321a191adb496b38a1858,5658d6d67d69570012dfe258,APPROVED,2023-06-21T16:13:27.379000Z,2023-06-21T16:18:17.363000Z,2023-06-22T21:15:28.884000,2023-06-21T16:18:17.837940Z,290,C92BA3A3,753,48,Female,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED
649321a4a3308abb28726105,6108195e1c9970be0d3b3874,APPROVED,2023-06-21T16:13:28.391000Z,2023-06-21T16:20:04.647000Z,2023-06-22T21:15:29.041000,2023-06-21T16:20:08.456367Z,397,C92BA3A3,294,28,Female,White,United States,United States,United States,English,No,Full-Time
649321a8b083af4519d67020,5ed2bb7a67d51b24b2ac4037,APPROVED,2023-06-21T16:13:33.673000Z,2023-06-21T16:17:45.209000Z,2023-06-22T21:17:23.924000,2023-06-21T16:17:45.799958Z,252,C92BA3A3,2578,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649321b3422845b1e99c0522,5c753cfc25c76b00017068ab,APPROVED,2023-06-21T16:13:44.707000Z,2023-06-21T16:20:02.270000Z,2023-06-22T21:15:29.180000,2023-06-21T16:20:02.836720Z,378,C92BA3A3,2464,55,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649321cdae80bffdf7205058,5d546feb05470f001b8d1436,APPROVED,2023-06-21T16:14:17.053000Z,2023-06-21T16:28:05.526000Z,2023-06-22T21:15:29.324000,2023-06-21T16:28:05.991779Z,829,C92BA3A3,2383,43,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649321ceb10fb283cb32fac3,6112d0352f3bd7d746a1065b,APPROVED,2023-06-21T16:14:09.889000Z,2023-06-21T16:21:21.074000Z,2023-06-22T21:15:29.468000,2023-06-21T16:21:21.732546Z,432,C92BA3A3,80,21,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
649321da71cb8acf84deffe3,63cc88cff0f86e1bdec22290,APPROVED,2023-06-21T16:14:23.727000Z,2023-06-21T16:26:11.410000Z,2023-06-22T21:15:29.646000,2023-06-21T16:26:12.567678Z,708,C92BA3A3,834,61,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649321ddb7633aa222ab228c,5d503d3fff0b560019ce5943,APPROVED,2023-06-21T16:14:39.831000Z,2023-06-21T16:26:35.981000Z,2023-06-22T21:15:29.786000,2023-06-21T16:26:36.529396Z,717,C92BA3A3,138,52,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649321e07ffb5d8b667eafe0,5c3d376ec2d0b700017c7c50,APPROVED,2023-06-21T16:14:29.311000Z,2023-06-21T16:23:10.537000Z,2023-06-22T21:17:24.126000,2023-06-21T16:23:10.999260Z,522,C92BA3A3,843,27,Male,Other,United States,United States,United States,Spanish,No,Unemployed (and job seeking)
649321ed72b9c609862a3acc,646c312d759924e49fa17ac7,APPROVED,2023-06-21T16:14:43.138000Z,2023-06-21T16:25:44.635000Z,2023-06-22T21:17:24.293000,2023-06-21T16:25:45.165862Z,662,C92BA3A3,240,60,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649321f4b93f2110d9f1cec6,6114b416d9c506518392523e,APPROVED,2023-06-21T16:14:51.284000Z,2023-06-21T16:23:33.728000Z,2023-06-22T21:17:24.443000,2023-06-21T16:23:36.133531Z,523,C92BA3A3,2750,57,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64932209d0b70adb5f6d956c,63fd0a7da4c0df409be0a784,APPROVED,2023-06-21T16:15:09.126000Z,2023-06-21T16:26:13.903000Z,2023-06-22T21:17:24.587000,2023-06-21T16:26:15.577544Z,665,C92BA3A3,378,42,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
64932219c1618ad7bfb9cff3,60c2b160526d0ae3b07ca006,APPROVED,2023-06-21T16:15:24.806000Z,2023-06-21T16:22:14.818000Z,2023-06-22T21:17:24.766000,2023-06-21T16:22:15.374890Z,411,C92BA3A3,3524,32,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6493221ad0f708816304b30b,63d3f987619fb984bbfd9693,APPROVED,2023-06-21T16:15:27.392000Z,2023-06-21T16:24:38.488000Z,2023-06-22T21:17:24.953000,2023-06-21T16:24:39.972814Z,552,C92BA3A3,747,21,Male,Black,United States,United States,United States,Other,Yes,Full-Time
6493221c5ad3b36127d81e2a,614ca018863895a0b6724719,APPROVED,2023-06-21T16:15:30.688000Z,2023-06-21T16:37:47.432000Z,2023-06-22T21:15:29.930000,2023-06-21T16:37:48.015346Z,1337,C92BA3A3,943,36,Female,Mixed,United States,United States,United States,Spanish,No,Part-Time
6493221df97078feb4746ead,5c0ee9af1d3b19000108191d,APPROVED,2023-06-21T16:15:30.092000Z,2023-06-21T16:23:55.864000Z,2023-06-22T21:15:30.070000,2023-06-21T16:23:56.402306Z,506,C92BA3A3,444,34,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932223ae21e8f6738f464b,558c2205fdf99b5d984bbb15,APPROVED,2023-06-21T16:15:34.408000Z,2023-06-21T16:19:27.973000Z,2023-06-22T21:17:25.172000,2023-06-21T16:19:28.632617Z,234,C92BA3A3,1176,35,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
64932223b5612d736689c381,5c9157dc928ee400163e0c18,APPROVED,2023-06-21T16:15:34.711000Z,2023-06-21T16:20:39.040000Z,2023-06-22T21:17:25.325000,2023-06-21T16:20:48.391105Z,305,C92BA3A3,397,34,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
64932227c831b0a96eb64b9c,5f97525e873236100b213eaa,APPROVED,2023-06-21T16:15:43.941000Z,2023-06-21T16:24:45.067000Z,2023-06-22T21:15:30.211000,2023-06-21T16:24:45.541197Z,542,C92BA3A3,3639,42,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932229e859affb291690a6,60d5ff02fef54b0399953c12,APPROVED,2023-06-21T16:15:40.152000Z,2023-06-21T16:23:26.124000Z,2023-06-22T21:17:25.491000,2023-06-21T16:23:26.630830Z,466,C92BA3A3,801,22,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
64932241cdcd0b86c889edea,58a477c660cd820001e9a5d6,APPROVED,2023-06-21T16:17:12.019000Z,2023-06-21T16:24:07.778000Z,2023-06-22T21:15:30.360000,2023-06-21T16:24:08.699126Z,416,C92BA3A3,1610,53,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649322491602b5ed3abbe78d,5dfe8e7bdc8535b21b18ea2f,APPROVED,2023-06-21T16:16:09.467000Z,2023-06-21T16:21:41.929000Z,2023-06-22T21:17:26.166000,2023-06-21T16:21:42.510501Z,333,C92BA3A3,5786,42,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6493224bf8698336cbe27f8f,6332517a492e9ac48804f991,APPROVED,2023-06-21T16:16:18.224000Z,2023-06-21T16:22:13.835000Z,2023-06-22T21:17:26.337000,2023-06-21T16:22:16.868380Z,356,C92BA3A3,1917,65,Male,White,United States,United States,United States,English,No,Part-Time
64932250995c317f6af26a8a,5ff591cba89e1b000bfb9852,APPROVED,2023-06-21T16:16:19.171000Z,2023-06-21T16:21:13.496000Z,2023-06-22T21:17:26.484000,2023-06-21T16:21:20.890704Z,295,C92BA3A3,5475,37,Male,White,United States,United States,United States,English,No,Full-Time
6493225244f30416a6da8d39,63e55808e2a9efc0cd65e879,APPROVED,2023-06-21T16:16:22.877000Z,2023-06-21T16:31:37.776000Z,2023-06-22T21:17:26.630000,2023-06-21T16:32:22.977946Z,915,C92BA3A3,773,67,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64932252b99d6171c2bc6351,628667709c7e31f9018e77d5,APPROVED,2023-06-21T16:16:21.932000Z,2023-06-21T16:21:48.672000Z,2023-06-22T21:17:26.784000,2023-06-21T16:21:49.393859Z,327,C92BA3A3,469,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649322595066dfa609746e45,5c8fa5789eb5720017f03079,APPROVED,2023-06-21T16:16:29.808000Z,2023-06-21T16:33:53.887000Z,2023-06-22T21:17:26.978000,2023-06-21T16:33:55.873374Z,1045,C92BA3A3,965,35,Male,White,United States,United States,United States,English,No,Part-Time
649322662d9f0ce3bfe22eb4,63b75b3eace44d9b4bbe411d,APPROVED,2023-06-21T16:16:41.388000Z,2023-06-21T16:24:09.705000Z,2023-06-22T21:15:30.504000,2023-06-21T16:24:10.829275Z,449,C92BA3A3,1234,41,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6493226ce8bb1b2d8d3188a6,5ae7f99bd5ec5e000175f097,APPROVED,2023-06-21T16:16:48.349000Z,2023-06-21T16:21:03.802000Z,2023-06-22T21:17:27.133000,2023-06-21T16:21:04.288249Z,256,C92BA3A3,3735,40,Male,White,United States,United States,United States,English,No,Full-Time
6493227539a1a053aa4ca15b,5ad06e7bd9f7470001db09af,APPROVED,2023-06-21T16:16:58.729000Z,2023-06-21T16:30:17.330000Z,2023-06-22T21:17:27.291000,2023-06-21T16:30:18.002786Z,799,C92BA3A3,577,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649322774694b5ed5b89c31a,6308dca0fefa374b1d697aba,APPROVED,2023-06-21T16:16:59.379000Z,2023-06-21T16:30:27.806000Z,2023-06-22T21:17:27.472000,2023-06-21T16:30:28.669050Z,809,C92BA3A3,1565,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649322800129dc70a4bbe7d2,5cbf5b488be75a0016b49758,APPROVED,2023-06-21T16:17:07.715000Z,2023-06-21T16:22:19.513000Z,2023-06-22T21:17:27.643000,2023-06-21T16:22:20.212886Z,312,C92BA3A3,4960,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6493228bb10fb283cb32faf4,639df1ccd6819819ebb85722,APPROVED,2023-06-21T16:17:20.632000Z,2023-06-21T16:31:50.115000Z,2023-06-22T21:17:27.811000,2023-06-21T16:32:29.292755Z,870,C92BA3A3,888,53,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6493228fe804adf4a9834bc5,5994ce3dc825cf0001d7dd2d,APPROVED,2023-06-21T16:17:22.375000Z,2023-06-21T16:27:04.189000Z,2023-06-22T21:15:30.642000,2023-06-21T16:27:07.081655Z,582,C92BA3A3,4833,74,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649322963198598b0fda8d28,5d4e212b81ca1c001b21672c,APPROVED,2023-06-21T16:17:32.919000Z,2023-06-21T16:33:52.826000Z,2023-06-22T21:17:27.953000,2023-06-21T16:33:53.890422Z,980,C92BA3A3,3318,77,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932299e87b2991904832c3,60ddf017992f20e34420dd08,APPROVED,2023-06-21T16:17:37.394000Z,2023-06-21T16:26:55.482000Z,2023-06-22T21:17:28.102000,2023-06-21T16:26:57.249243Z,559,C92BA3A3,2981,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6493229a99465cbe1b694095,63fa78f21e485a372c6528fa,APPROVED,2023-06-21T16:17:36.677000Z,2023-06-21T16:24:28.178000Z,2023-06-22T21:17:28.264000,2023-06-21T16:24:28.730968Z,412,C92BA3A3,749,50,Male,White,United States,United States,United States,English,No,Other
6493229e4dc5983bccedd3a6,5d498ea0faa15b001acd4a5d,APPROVED,2023-06-21T16:17:41.006000Z,2023-06-21T16:24:42.700000Z,2023-06-22T21:15:30.795000,2023-06-21T16:24:43.238227Z,422,C92BA3A3,3232,73,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6493229ffaafccf67308f0fe,63b7231214a665c3e234df23,APPROVED,2023-06-21T16:17:39.666000Z,2023-06-21T16:25:02.037000Z,2023-06-22T21:17:28.410000,2023-06-21T16:25:03.401876Z,443,C92BA3A3,1049,41,Male,Mixed,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649322a30b3abb24a29afe5f,5f032457e2b9844beff1a2ec,APPROVED,2023-06-21T16:17:42.729000Z,2023-06-21T16:24:04.644000Z,2023-06-22T21:17:28.551000,2023-06-21T16:24:06.049795Z,382,C92BA3A3,1565,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649322c417586ac62e953168,62a9fabda6647da4e416282e,APPROVED,2023-06-21T16:18:16.545000Z,2023-06-21T16:23:50.361000Z,2023-06-22T21:15:30.967000,2023-06-21T16:23:51.307599Z,334,C92BA3A3,125,32,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
649322d3a4d722a7a228756f,62962081623fdb8a89196208,APPROVED,2023-06-21T16:18:33.742000Z,2023-06-21T16:27:47.854000Z,2023-06-22T21:17:28.698000,2023-06-21T16:27:48.831685Z,555,C92BA3A3,1281,26,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649322eca97fef7686aece1a,63d1834e69a637cd32f16634,APPROVED,2023-06-21T16:19:24.895000Z,2023-06-21T16:24:35.444000Z,2023-06-22T21:17:28.844000,2023-06-21T16:24:36.110140Z,311,C92BA3A3,882,42,Male,White,United States,United States,United States,English,Yes,Part-Time
649322efa6957270f82bd308,5cb489ff0cd1ed0017465d19,APPROVED,2023-06-21T16:28:11.378000Z,2023-06-21T16:39:06.876000Z,2023-06-22T21:17:28.986000,2023-06-21T16:39:08.454664Z,656,C92BA3A3,4196,33,Male,White,United States,United States,United States,English,No,Full-Time
649322f0d0f708816304b349,6441a52db3c961e7cc4fbc23,APPROVED,2023-06-21T16:19:00.670000Z,2023-06-21T16:27:35.679000Z,2023-06-22T21:17:29.137000,2023-06-21T16:27:36.255038Z,516,C92BA3A3,422,73,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
649322f7cc79135578a7673d,63e52919456a8ddfde596343,APPROVED,2023-06-21T16:22:50.235000Z,2023-06-21T16:25:53.554000Z,2023-06-22T21:17:29.285000,2023-06-21T16:25:54.243519Z,184,C92BA3A3,658,27,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
6493230a601002f3ec3023b1,637d66726deca3adc9d0081c,APPROVED,2023-06-21T16:19:27.203000Z,2023-06-21T16:26:28.182000Z,2023-06-22T21:17:29.432000,2023-06-21T16:26:28.747063Z,421,C92BA3A3,1448,48,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6493230c39a1a053aa4ca17c,63f7823635eaa68f32130a14,APPROVED,2023-06-21T16:19:28.069000Z,2023-06-21T16:23:55.496000Z,2023-06-22T21:17:29.582000,2023-06-21T16:23:56.125046Z,268,C92BA3A3,737,33,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6493231385a3dc1a36a47565,604b93f6432ad99bcb4798e8,APPROVED,2023-06-21T16:19:40.306000Z,2023-06-21T16:28:57.078000Z,2023-06-22T21:17:29.739000,2023-06-21T16:28:57.656138Z,557,C92BA3A3,484,30,Male,DATA_EXPIRED,United States,United States,United States,Vietnamese,No,DATA_EXPIRED
6493231dc1618ad7bfb9d038,644f81fd917006df2c47441c,APPROVED,2023-06-21T16:19:48.573000Z,2023-06-21T16:49:13.663000Z,2023-06-22T21:17:29.885000,2023-06-21T16:49:14.144659Z,1766,C92BA3A3,43,56,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932320eb99342cab4f949b,56b43607c54e3c000d3c9b0b,APPROVED,2023-06-21T16:19:48.031000Z,2023-06-21T16:27:42.451000Z,2023-06-22T21:17:30.028000,2023-06-21T16:27:43.176848Z,475,C92BA3A3,1825,32,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932339faafccf67308f122,63d1520c5f3acac26bb4509c,APPROVED,2023-06-21T16:20:13.328000Z,2023-06-21T16:30:21.065000Z,2023-06-22T21:17:30.180000,2023-06-21T16:30:21.508867Z,608,C92BA3A3,1028,DATA_EXPIRED,Male,White,United States,United States,United States,English,No,Part-Time
6493233b6658ba0a7028757c,5d3a2d1da46f450019cdf5d3,APPROVED,2023-06-21T16:20:16.712000Z,2023-06-21T16:27:39.921000Z,2023-06-22T21:17:30.328000,2023-06-21T16:27:40.496642Z,444,C92BA3A3,4570,61,Male,White,Puerto Rico,United States,United States,English,No,Part-Time
64932342cdcd0b86c889ee32,5bdaf872e2c06f00018fb552,APPROVED,2023-06-21T16:20:23.891000Z,2023-06-21T16:28:19.096000Z,2023-06-22T21:15:31.119000,2023-06-21T16:28:20.179797Z,476,C92BA3A3,756,44,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
649323480f7fc73bbe2d4ccc,643e1ae3ba9d3bd67f0fa580,APPROVED,2023-06-21T16:20:35.721000Z,2023-06-21T16:33:43.011000Z,2023-06-22T21:15:31.266000,2023-06-21T16:33:49.671262Z,788,C92BA3A3,96,51,Female,Black,United States,United States,United States,English,No,Part-Time
6493235069542587a0198e47,61099a5c04f32c99f34ce2a8,APPROVED,2023-06-21T16:20:39.854000Z,2023-06-21T16:26:48.680000Z,2023-06-22T21:15:31.425000,2023-06-21T16:26:50.570005Z,369,C92BA3A3,2819,67,Female,White,United States,United States,United States,English,No,Full-Time
649323576d74e9d67ded8336,63f7ac13d942e94c18c92d4b,APPROVED,2023-06-21T16:20:48.552000Z,2023-06-21T16:28:08.612000Z,2023-06-22T21:17:30.474000,2023-06-21T16:28:09.147066Z,441,C92BA3A3,903,24,Male,Asian,United States,United States,United States,English,No,DATA_EXPIRED
64932357e859affb291690f3,63ea4609086ed7a4f9ee55a5,APPROVED,2023-06-21T16:20:43.052000Z,2023-06-21T16:24:55.566000Z,2023-06-22T21:15:31.581000,2023-06-21T16:24:57.115229Z,253,C92BA3A3,843,33,Female,White,United States,United States,United States,English,No,Full-Time
649323592ff6bf789bfa91a3,641361ae9b3296f4b5ff78ed,APPROVED,2023-06-21T16:20:46.474000Z,2023-06-21T16:24:48.049000Z,2023-06-22T21:15:31.739000,2023-06-21T16:24:48.582862Z,242,C92BA3A3,351,35,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6493235a1c108c863ccf7d6b,5fa1636a77c875235bd8e1f6,APPROVED,2023-06-21T16:20:46.226000Z,2023-06-21T16:25:39.034000Z,2023-06-22T21:17:30.616000,2023-06-21T16:25:39.563041Z,293,C92BA3A3,2350,28,Male,White,United States,United States,United States,English,No,Full-Time
6493235e08f065ce6ebc6358,5d5c4a4274abca000158631b,APPROVED,2023-06-21T16:20:49.509000Z,2023-06-21T16:26:27.088000Z,2023-06-22T21:15:31.877000,2023-06-21T16:26:27.671736Z,338,C92BA3A3,1816,50,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
6493235fbc2f1b7e8471c5f3,61251fec7300233c5d9c5f3a,APPROVED,2023-06-21T16:20:51.311000Z,2023-06-21T16:29:02.575000Z,2023-06-22T21:15:32.030000,2023-06-21T16:29:03.081758Z,492,C92BA3A3,2451,35,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6493235ff8698336cbe27fb3,62dbd5b3734a6a1375b46eea,APPROVED,2023-06-21T16:21:11.671000Z,2023-06-21T16:28:17.579000Z,2023-06-22T21:17:30.767000,2023-06-21T16:28:18.151694Z,426,C92BA3A3,936,30,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932371e26ccd23e3a79c9e,60fcd2dd707fa1b11edb5152,APPROVED,2023-06-21T16:21:08.439000Z,2023-06-21T16:27:09.515000Z,2023-06-22T21:15:32.171000,2023-06-21T16:27:10.004107Z,362,C92BA3A3,701,22,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64932372bd240ee346f1cee9,5f29109240b4f4000bfd5a06,APPROVED,2023-06-21T16:21:11.435000Z,2023-06-21T16:27:29.413000Z,2023-06-22T21:17:30.920000,2023-06-21T16:27:29.942886Z,378,C92BA3A3,1819,25,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6493237bcdd6afb6c772e74e,644485d4cbe90aa83cb34c14,APPROVED,2023-06-21T16:22:34.045000Z,2023-06-21T16:55:59.712000Z,2023-06-22T21:17:31.064000,2023-06-21T16:56:00.340627Z,2006,C92BA3A3,221,48,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
649323824b8bbbd134c77720,5c2789fc1694480001e4c4e3,APPROVED,2023-06-21T16:21:26.160000Z,2023-06-21T16:35:51.113000Z,2023-06-22T21:17:31.221000,2023-06-21T16:35:51.697961Z,865,C92BA3A3,4207,39,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64932393c20363c87389c385,5ae7ea3b77a799000116b43d,APPROVED,2023-06-21T16:21:43.040000Z,2023-06-21T16:28:51.974000Z,2023-06-22T21:15:32.307000,2023-06-21T16:28:53.084109Z,429,C92BA3A3,1785,51,Female,Asian,United States,United States,United States,English,No,Full-Time
